TIMESTAMP_START,TIMESTAMP_END,DTime,CO2,FC,LW_OUT,NETRAD,P,PA,RH,TA
201205210100,201205210130,142.062,614.0122,-4.07783241,361.2168086,-13.3012,0,95.608,69.97023894,12.31
201205210130,201205210200,142.083,584.6096,22.18312738,360.5101294,-16.9087,0,95.585,75.05973121,12.46
201205210200,201205210230,142.104,591.772,40.28536042,359.3703475,-19.6848,0,95.504,72.65524667,12.39
201205210230,201205210300,142.125,612.6191,17.04275111,357.5296513,-21.3639,0,95.476,75.70092708,11.89
201205210300,201205210330,142.146,546.5777,-3.20694423,356.0511473,-29.8287,0,95.496,82.39340903,11.78
201205210330,201205210400,142.167,572.8742,12.38792214,350.7883524,-44.136,0,95.493,84.51737037,11.09
201205210400,201205210430,142.188,577.099,5.34218513,352.0574487,-27.5355,0,95.476,85.63946315,10.87
201205210430,201205210500,142.208,561.0626,15.93950045,351.1168667,-30.9482,0,95.418,87.04207913,10.88
201205210500,201205210530,142.229,576.0037,13.08496341,353.8025583,-11.0283,0,95.411,87.40275181,10.83
201205210530,201205210600,142.25,553.5178,18.78442301,358.2114052,4.2552,0,95.473,87.12222861,11.34
201205210600,201205210630,142.271,578.5364,-4.03943378,358.9305766,-1.4666,0,95.469,90.40835748,11.44
201205210630,201205210700,142.292,540.971,-9999,362.4327651,22.7052,0,95.476,88.08402243,11.97
201205210700,201205210730,142.312,515.4278,12.9114181,368.9732034,73.619,0,95.411,85.19864099,12.71
201205210730,201205210800,142.333,465.2261,-11.10577674,380.179986,154.2842,0,95.401,82.71400697,14.02
201205210800,201205210830,142.354,433.3005,-3.13392681,386.2522902,206.3681,0,95.392,77.22376729,14.76
201205210830,201205210900,142.375,416.2146,-1.36239949,401.1761301,382.2324,0,95.399,72.05412554,15.83
201205210900,201205210930,142.396,408.4123,-3.339788,408.8404537,475.9308,0,95.395,72.17434977,16.63
201205210930,201205211000,142.417,405.0021,1.16680426,407.4970569,390.8252,0,95.394,72.29457399,17.26
201205211000,201205211030,142.438,401.7911,-5.87770314,416.6863634,548.0231,0,95.394,65.88261524,18.2
201205211030,201205211100,142.458,400.97,-3.01433401,429.290622,704.23,0,95.358,66.20321318,19.57
201205211100,201205211130,142.479,398.6996,-3.2380754,424.0469955,566.6599,0,95.334,69.1687441,19.76
201205211130,201205211200,142.5,399.2378,-3.82047748,434.099607,676.922,0,95.308,69.52941678,20.76
201205211200,201205211230,142.521,399.5145,2.07437447,426.1415238,477.6429,0,95.306,67.44553018,20.89
201205211230,201205211300,142.542,397.6695,0.58046998,412.1603535,249.9644,0,95.306,70.09046317,20.32
201205211300,201205211330,142.562,403.985,-4.34883384,407.1504618,186.936,0,95.343,69.1687441,20.37
201205211330,201205211400,142.583,432.73,-0.27262809,402.175757,176.8932,0,95.365,67.88635235,19.48
201205211400,201205211430,142.604,397.2411,2.20661733,425.420528,548.9903,0,95.276,61.31409463,20.47
201205211430,201205211500,142.625,395.1202,-0.15779185,427.2526978,557.3683,0,95.385,68.16687554,21.02
201205211500,201205211530,142.646,397.4213,-0.74478084,424.961263,539.1523,0,95.397,74.33838585,20.38
201205211530,201205211600,142.667,398.3137,1.23399202,409.3490864,309.8283,0,95.397,73.41666678,19.16
201205211600,201205211630,142.688,396.9324,0.88575609,396.6923346,142.9667,0,95.37,71.7335276,18.24
201205211630,201205211700,142.708,396.2342,1.2897683,403.5324129,251.3783,0,95.393,67.20508173,18.51
201205211700,201205211730,142.729,396.3659,0.66350328,407.6038521,250.4009,0,95.398,70.61143482,19.34
201205211730,201205211800,142.75,395.8914,1.56586168,399.1147798,141.282,0,95.406,81.63198893,18.79
201205211800,201205211830,142.771,491.6409,-9999,388.6806197,22.659,0,95.476,87.44282655,17.81
201205211830,201205211900,142.792,708.1564,42.97664611,378.2948464,21.1055,0,95.493,87.48290129,15.23
201205211900,201205211930,142.812,610.405,16.31375909,374.2630267,-14.4788,0,95.5,85.15856625,14.64
201205211930,201205212000,142.833,460.7067,-9999,374.0268297,-11.6197,0,95.53,92.41209459,14.82
201205212000,201205212030,142.854,737.0398,11.07262026,370.7960488,-9.0323,0.13,95.533,98.26300695,14.93
201205212030,201205212100,142.875,-9999,-9999,370.1204614,-3.4793,1.41,95.602,97.78211004,13.84
201205212100,201205212130,142.896,-9999,-9999,368.7031555,0.067,3.08,95.694,-9999,13.34
201205212130,201205212200,142.917,-9999,-9999,367.3154369,0.858,2.69,95.696,97.46151211,12.87
201205212200,201205212230,142.938,-9999,-9999,366.5068086,2.4648,1.54,95.699,98.14278272,12.77
201205212230,201205212300,142.958,-9999,-9999,367.3318189,1.7304,0.38,95.697,98.54353015,12.86
201205212300,201205212330,142.979,-9999,-9999,367.5368086,0.2434,0.77,95.698,97.10083943,12.9
201205212330,201205220000,143,-9999,-9999,367.2159006,-0.0683,1.41,95.704,98.98435231,12.9
201205220000,201205220030,143.021,-9999,-9999,367.0643302,0.8631,1.15,95.718,98.74390386,12.79
201205220030,201205220100,143.042,-9999,-9999,366.1674119,0.9567,1.41,95.752,99.34502499,12.77
201205220100,201205220130,143.062,-9999,-9999,365.3368248,0.7829,0,95.757,98.86412808,12.47
201205220130,201205220200,143.083,602.0881,15.36292468,365.015021,2.0169,0,95.773,97.2611384,12.48
201205220200,201205220230,143.104,727.7577,-9999,364.7981024,1.82,0.13,95.722,97.86225953,12.46
201205220230,201205220300,143.125,-9999,-9999,363.3741488,0.1205,0.13,95.781,99.62554819,12.29
201205220300,201205220330,143.146,-9999,-9999,362.2259408,0.2593,0.13,95.787,98.14278272,12.11
201205220330,201205220400,143.167,-9999,-9999,361.1588225,2.5684,0.13,95.797,95.61807396,11.85
201205220400,201205220430,143.188,-9999,-9999,360.9387405,2.4277,0.26,95.801,96.49971829,11.78
201205220430,201205220500,143.208,579.2439,-3.63736157,359.8307653,5.0296,0,95.806,96.74016675,11.65
201205220500,201205220530,143.229,534.9481,3.33117542,357.5245208,22.7353,0,95.854,97.38136262,11.4
201205220530,201205220600,143.25,492.0124,0.66359663,355.7506396,31.108,0,95.865,94.09523376,11.29
201205220600,201205220630,143.271,423.3759,0.73092983,363.5225509,70.4664,0,95.891,92.89299149,12.07
201205220630,201205220700,143.292,415.7861,-0.73054236,367.8059006,85.6029,0,95.912,89.44656366,12.37
201205220700,201205220730,143.312,411.4643,-0.63632683,377.6752946,165.465,0,95.966,84.95819253,13.82
201205220730,201205220800,143.333,410.404,-1.08009179,386.2886578,275.1015,0,95.995,81.63198893,14.5
201205220800,201205220830,143.354,408.9977,-1.33059348,391.8252215,338.6941,0,95.968,79.18742965,15.02
201205220830,201205220900,143.375,406.8142,-7.14171373,396.5253911,394.1753,0,95.947,80.59004563,15.97
201205220900,201205220930,143.396,404.8032,-5.93119834,408.1504294,538.3622,0,96.004,79.74847605,16.75
201205220930,201205221000,143.417,401.8822,-1.85795077,391.7189375,202.8317,0,96.032,76.70279564,15.86
201205221000,201205221030,143.438,400.1199,-6.67343695,416.5685692,683.828,0,96.071,72.85562038,17.45
201205221030,201205221100,143.458,400.6801,-2.93079845,414.7574472,541.9362,0,96.105,69.97023894,17.93
201205221100,201205221130,143.479,398.9528,-1.55250645,407.6272038,351.6846,0,96.115,73.49681626,17.98
201205221130,201205221200,143.5,397.6507,-3.17787855,410.80908,457.4463,0,96.185,68.48747348,17.84
201205221200,201205221230,143.521,397.4773,-4.09965897,423.3034533,672.511,0,96.201,67.56575441,18.68
201205221230,201205221300,143.542,397.0888,-2.23378499,421.7075715,584.5711,0,96.23,67.00470802,18.95
201205221300,201205221330,143.562,396.3385,-1.94416609,428.4245772,624.2814,0,96.293,63.79872864,19.57
201205221330,201205221400,143.583,396.7403,-1.96894033,421.2237172,517.9612,0,96.303,66.92455854,19.51
201205221400,201205221430,143.604,396.9623,-3.84337552,417.0770866,394.1274,0,96.285,67.80620286,19.64
201205221430,201205221500,143.625,397.9812,1.7862887,399.5452871,116.084,0,96.341,68.64777245,19.13
201205221500,201205221530,143.646,396.9843,1.87749242,393.7123342,56.112,0,96.401,66.76425957,18.91
201205221530,201205221600,143.667,396.148,0.63183333,393.2369765,47.482,0,96.423,67.84627761,18.77
201205221600,201205221630,143.688,396.4848,3.13569796,394.3761205,59.757,0,96.471,72.17434977,18.84
201205221630,201205221700,143.708,403.1308,1.46787527,395.0101683,70.917,0,96.499,71.09233173,18.99
201205221700,201205221730,143.729,403.2951,2.52581376,397.1751509,92.03,0,96.513,71.49307915,18.84
201205221730,201205221800,143.75,408.453,3.01141811,390.6085692,22.613,0,96.545,72.73539616,18.4
201205221800,201205221830,143.771,416.1645,2.47718683,388.6014293,17.832,0,96.585,76.18182399,17.96
201205221830,201205221900,143.792,419.5754,2.81806034,385.8524059,0.5832,0,96.611,73.8174142,17.55
201205221900,201205221930,143.812,439.2792,2.91983546,382.7048627,-9.8329,0,96.661,71.13240647,17.15
201205221930,201205222000,143.833,445.9338,3.08700279,381.0472267,-8.8276,0,96.701,70.65150956,16.54
201205222000,201205222030,143.854,441.2894,39.09108709,380.9676574,-6.9525,0,96.681,88.40462037,16.58
201205222030,201205222100,143.875,617.1668,27.97679846,379.3272755,-8.015,0.13,96.819,93.61433685,16.37
201205222100,201205222130,143.896,627.7565,-9999,375.5871457,-2.9891,0.38,96.895,94.57613067,15.14
201205222130,201205222200,143.917,389.8922,-9999,375.129986,-0.4899,0,96.911,93.49411263,14.93
201205222200,201205222230,143.938,-9999,-9999,374.9430267,-3.1248,0.13,96.939,99.10457654,14.76
201205222230,201205222300,143.958,-9999,-9999,373.7217628,-1.6,1.41,96.999,98.06263324,14.38
201205222300,201205222330,143.979,-9999,-9999,373.5063192,-0.2817,0.13,97.012,96.90046572,14.13
201205222330,201205230000,144,-9999,-9999,372.6671566,-0.0403,1.03,97.011,99.22480076,13.92
201205230000,201205230030,144.021,-9999,-9999,372.1904614,1.8816,1.41,97.021,-9999,13.8
201205230030,201205230100,144.042,-9999,-9999,371.9218898,1.5092,2.31,97.043,99.10457654,13.65
201205230100,201205230130,144.062,465.997,5.73310426,371.8481959,1.5588,0.13,97.074,97.78211004,13.61
201205230130,201205230200,144.083,572.7535,-9999,371.7874081,1.5689,0,97.081,98.82405334,13.58
201205230200,201205230230,144.104,-9999,-9999,370.2157531,0.9685,5.64,97.1,98.46338066,13.37
201205230230,201205230300,144.125,-9999,-9999,369.6557531,2.2301,2.56,97.116,97.94240901,13.32
201205230300,201205230330,144.146,-9999,-9999,370.0032034,2.73,0.51,97.117,98.26300695,13.29
201205230330,201205230400,144.167,-9999,-9999,370.2932034,2.1592,0,97.126,98.46338066,13.25
201205230400,201205230430,144.188,479.8715,19.1318895,370.3570801,1.4818,0,97.162,99.34502499,13.4
201205230430,201205230500,144.208,-9999,-9999,370.187141,1.1464,0,97.194,99.22480076,13.32
201205230500,201205230530,144.229,-9999,-9999,370.3530881,1.802,0,97.201,99.5453987,13.28
201205230530,201205230600,144.25,-9999,-9999,370.5630881,5.3443,0.26,97.209,98.90420283,13.25
201205230600,201205230630,144.271,468.2167,4.80311214,370.9339863,7.9762,0,97.224,99.5453987,13.35
201205230630,201205230700,144.292,456.6034,3.782896,372.324902,18.1038,0,97.274,97.86225953,13.51
201205230700,201205230730,144.312,468.6856,0.7112229,373.4981379,22.4081,0,97.296,98.46338066,13.68
201205230730,201205230800,144.333,516.5155,-16.90435925,374.7519567,25.6071,0,97.306,99.0645018,13.86
201205230800,201205230830,144.354,-9999,-9999,375.8681379,38.1455,0.77,97.305,98.7839786,14.04
201205230830,201205230900,144.375,-9999,-9999,377.2597556,51.3564,0.13,97.392,97.58173633,14.12
201205230900,201205230930,144.396,522.1486,30.74964152,379.2006262,54.2662,0,97.401,98.38323118,14.42
201205230930,201205231000,144.417,606.1826,13.26908342,378.6887683,44.9297,0,97.41,99.34502499,14.48
201205231000,201205231030,144.438,-9999,-9999,380.7225335,73.1517,0.51,97.445,98.46338066,14.59
201205231030,201205231100,144.458,-9999,-9999,380.27182,64.2437,0.51,97.493,97.94240901,14.57
201205231100,201205231130,144.479,-9999,-9999,386.222051,135.8176,0.13,97.497,93.81471056,15.02
201205231130,201205231200,144.5,447.323,-9999,395.0203285,266.4207,0,97.494,98.5034554,15.78
201205231200,201205231230,144.521,409.6385,-3.320164,396.1953911,185.0009,0,97.5,91.89112294,16.5
201205231230,201205231300,144.542,407.3474,-4.46041913,394.6053823,156.402,0,97.508,95.61807396,16.59
201205231300,201205231330,144.562,408.3338,-9.1255731,403.9472259,316.1672,0,97.515,94.17538324,17.33
201205231330,201205231400,144.583,409.8172,-11.15874261,412.0406271,397.8546,0,97.505,87.76342449,18.36
201205231400,201205231430,144.604,408.3081,-6.95646661,406.7157012,272.6759,0,97.447,88.7252183,18.58
201205231430,201205231500,144.625,407.5546,-3.38383955,404.4669765,187.7588,0,97.52,87.36267707,18.58
201205231500,201205231530,144.646,405.5476,-7.282167,415.142853,405.3931,0,97.526,84.43722089,18.96
201205231530,201205231600,144.667,405.0744,-7.26716473,423.2756699,468.0873,0,97.52,83.3151281,19.96
201205231600,201205231630,144.688,403.3832,-4.40864528,420.8041477,357.1489,0,97.515,86.40088325,20.46
201205231630,201205231700,144.708,401.3867,-1.31381904,412.2903391,198.1394,0,97.501,86.96192965,20.14
201205231700,201205231730,144.729,400.2979,-1.73112208,402.5387671,82.6666,0,97.532,87.16230336,19.65
201205231730,201205231800,144.75,398.4664,-0.84165416,399.4805687,65.641,0,97.536,88.48476985,19.38
201205231800,201205231830,144.771,399.0496,1.25344331,394.475757,13.539,0,97.574,90.0476848,19.26
201205231830,201205231900,144.792,404.4785,2.38478821,384.6914293,-32.5875,0,97.589,94.85665386,17.99
201205231900,201205231930,144.812,412.7102,4.84531756,380.2965327,-36.3978,0,97.605,95.05702757,17.15
201205231930,201205232000,144.833,440.0757,20.06035525,378.4232345,-33.8124,0,97.61,96.94054046,16.35
201205232000,201205232030,144.854,444.5705,2.5218947,371.8429553,-54.0381,0,97.555,97.14091417,15.52
201205232030,201205232100,144.875,476.6037,37.14405415,369.5511726,-46.3441,0,97.652,98.66375437,14.76
201205232100,201205232130,144.896,478.611,30.57167042,370.3849957,-37.0587,0,97.689,98.42330592,14.62
201205232130,201205232200,144.917,524.5057,-9999,371.1091117,-30.9009,0,97.699,98.90420283,14.49
201205232200,201205232230,144.938,511.7295,2.99489248,366.4438425,-55.5017,0,97.702,99.62554819,13.99
201205232230,201205232300,144.958,-9999,-9999,362.048171,-55.4589,0,97.707,99.62554819,13.23
201205232300,201205232330,144.979,-9999,-9999,361.0532653,-44.3157,0,97.706,99.66562293,12.83
201205232330,201205240000,145,-9999,-9999,360.1038414,-41.9963,0,97.705,-9999,12.44
201205240000,201205240030,145.021,-9999,-9999,359.9221718,-37.6581,0,97.708,98.7839786,12.35
201205240030,201205240100,145.042,-9999,-9999,362.3303577,-24.6331,0,97.71,-9999,12.25
201205240100,201205240130,145.062,593.8265,-9999,364.9576703,-8.3276,0,97.721,-9999,12.54
201205240130,201205240200,145.083,-9999,-9999,369.5891864,1.3089,0.77,97.739,-9999,13.32
201205240200,201205240230,145.104,-9999,-9999,366.2377129,-0.2718,0,97.641,-9999,13.42
201205240230,201205240300,145.125,-9999,-9999,365.6171551,-1.831,0,97.652,-9999,13.15
201205240300,201205240330,145.146,-9999,-9999,364.7351695,-6.4634,0,97.666,-9999,12.96
201205240330,201205240400,145.167,632.7087,-19.12273,369.3004614,-9.6624,0,97.665,-9999,13.29
201205240400,201205240430,145.188,627.278,-4.363258,370.9953896,0.2851,0,97.678,-9999,13.35
201205240430,201205240500,145.208,609.0285,2.905826,371.5010303,-0.9526,0,97.686,-9999,13.46
201205240500,201205240530,145.229,593.2879,4.21424545,373.1519567,8.4947,0,97.698,-9999,13.57
201205240530,201205240600,145.25,581.2555,2.51811378,374.9870128,23.0418,0,97.709,-9999,13.73
201205240600,201205240630,145.271,559.107,0.43625324,378.1969597,46.5551,0,97.728,-9999,14.02
201205240630,201205240700,145.292,537.587,-1.46863749,385.553209,114.3687,0,97.748,98.10270798,14.64
201205240700,201205240730,145.312,497.9298,0.34726448,390.8016843,143.8366,0,97.751,98.22293221,15.6
201205240730,201205240800,145.333,465.1261,-10.94149865,392.3676574,135.8424,0,97.777,96.13904561,16.05
201205240800,201205240830,145.354,430.8989,-5.01385184,396.327055,186.3806,0,97.689,91.04955335,16.66
201205240830,201205240900,145.375,416.3852,-5.56620438,396.9751935,170.674,0,97.757,93.45403788,17.41
201205240900,201205240930,145.396,414.0724,-7.669224,403.7823772,255.2218,0,97.771,89.7671616,17.91
201205240930,201205241000,145.417,411.0161,-0.4910037,409.034591,281.0494,0,97.752,88.96566676,18.2
201205241000,201205241030,145.438,409.7488,-5.82221284,424.7615043,543.3651,0,97.719,86.04021057,19.13
201205241030,201205241100,145.458,408.9064,-3.81661427,423.5962518,403.2079,0,97.711,80.54997089,20
201205241100,201205241130,145.479,405.6512,-4.84668032,430.326926,545.2009,0,97.699,76.14174925,20.61
201205241130,201205241200,145.5,403.9522,-3.38002996,439.4422987,631.2954,0,97.687,74.09793739,21.58
201205241200,201205241230,145.521,401.1058,-3.84255088,440.5368361,606.6449,0,97.64,67.80620286,22.24
201205241230,201205241300,145.542,398.7837,-3.79890372,447.9200382,675.4737,0,97.598,68.16687554,23.41
201205241300,201205241330,145.562,396.2833,-2.5718679,435.55209,349.2118,0,97.571,67.88635235,23.78
201205241330,201205241400,145.583,391.9396,-2.19643204,428.1153828,318.5066,0,97.539,64.27962555,23.74
201205241400,201205241430,145.604,390.7669,-1.98121664,441.4456476,485.616,0,97.423,58.3485637,24.66
201205241430,201205241500,145.625,389.2618,-3.25980286,444.2143998,569.361,0,97.488,60.07177762,25.33
201205241500,201205241530,145.646,389.609,-0.43840343,441.5154649,458.782,0,97.495,63.71857916,25.91
201205241530,201205241600,145.667,390.3286,-0.54958285,423.9434345,241.348,0,97.499,62.2358137,24.2
201205241600,201205241630,145.688,389.062,-1.36299439,428.9700382,293.228,0,97.482,62.55641163,24.43
201205241630,201205241700,145.708,389.7323,0.22517547,423.1589603,183.527,0,97.477,61.83506627,24.5
201205241700,201205241730,145.729,389.5988,-0.56312375,424.0969164,201.917,0,97.441,65.16126988,24.41
201205241730,201205241800,145.75,388.288,-0.02441037,422.9644092,149.229,0,97.435,66.76425957,24.27
201205241800,201205241830,145.771,390.9086,5.77821284,413.7828133,44.17,0,97.489,70.89195802,23.74
201205241830,201205241900,145.792,394.6524,5.57850648,405.987485,-14.5573,0,97.471,69.97023894,23.15
201205241900,201205241930,145.812,412.8523,31.78034891,400.6240759,-20.3047,0,97.467,68.08672606,22.18
201205241930,201205242000,145.833,554.7435,-9999,391.2067721,-34.6249,0,97.502,66.92455854,20.22
201205242000,201205242030,145.854,426.9486,13.53798921,384.7515457,-48.5489,0,97.456,70.81180853,19.22
201205242030,201205242100,145.875,439.3147,7.37957495,379.711911,-56.476,0,97.503,74.5788343,18.11
201205242100,201205242130,145.896,443.6429,12.58604827,377.1555294,-62.6016,0,97.506,81.23124151,17.81
201205242130,201205242200,145.917,461.9599,8.08622775,373.1450353,-65.6362,0,97.5,80.87056883,16.69
201205242200,201205242230,145.938,469.4576,-5.95179836,371.2301786,-65.5382,0,97.501,83.91624924,15.99
201205242230,201205242300,145.958,523.0751,-1.93918613,367.5011726,-64.2873,0,97.502,86.9218549,14.75
201205242300,201205242330,145.979,496.7912,22.08262877,366.0779232,-62.4868,0,97.5,88.08402243,14.29
201205242330,201205250000,146,518.6939,-9999,364.2270128,-60.7557,0,97.492,92.17164613,13.94
201205250000,201205250030,146.021,512.8903,42.43679267,362.2562295,-59.0469,0,97.479,92.49224407,13.43
201205250030,201205250100,146.042,564.3968,-11.49252502,359.9914884,-58.1881,0,97.416,91.65067448,12.96
201205250100,201205250130,146.062,583.5481,-24.14150337,358.7639913,-58.104,0,97.403,93.17351469,12.45
201205250130,201205250200,146.083,544.6942,-10.06304447,357.5674765,-58.5303,0,97.401,97.02068994,12.1
201205250200,201205250230,146.104,-9999,-9999,355.1839702,-57.8752,0,97.323,96.90046572,11.79
201205250230,201205250300,146.125,-9999,-9999,354.6669279,-58.4548,0,97.366,92.73269252,11.82
201205250300,201205250330,146.146,-9999,-9999,352.3550799,-58.7357,0,97.385,95.457775,11.18
201205250330,201205250400,146.167,-9999,-9999,350.0204474,-57.7747,0,97.377,96.13904561,11.04
201205250400,201205250430,146.188,-9999,-9999,348.5776482,-57.4669,0,97.385,96.49971829,10.63
201205250430,201205250500,146.208,-9999,-9999,347.9393402,-52.6444,0,97.391,97.18098891,10.2
201205250500,201205250530,146.229,-9999,-9999,349.8356156,-39.9389,0,97.397,94.85665386,10.48
201205250530,201205250600,146.25,-9999,-9999,355.3825583,-9.5069,0,97.399,92.25179562,10.97
201205250600,201205250630,146.271,-9999,-9999,368.6438414,38.1689,0,97.401,88.04394769,12.79
201205250630,201205250700,146.292,440.3254,-19.68730253,378.5816215,81.0021,0,97.402,85.3990147,15.25
201205250700,201205250730,146.312,418.4538,-0.22299007,380.6153823,76.724,0,97.406,79.42787811,16.43
201205250730,201205250800,146.333,413.2426,-1.71529355,391.3081078,231.2298,0,97.405,75.82115131,17.08
201205250800,201205250830,146.354,412.3584,-2.95488548,403.7480932,332.0104,0,97.361,72.73539616,18.01
201205250830,201205250900,146.375,410.7494,-2.29393723,410.0071444,381.5607,0,97.398,69.08859462,18.58
201205250900,201205250930,146.396,408.278,-3.21514271,414.3996877,441.1542,0,97.394,64.68037297,19.08
201205250930,201205251000,146.417,403.9742,-3.45926033,419.6703535,504.4102,0,97.373,60.55267452,19.89
201205251000,201205251030,146.438,400.4864,-3.29551929,425.4283932,553.1328,0,97.339,58.98975958,20.87
201205251030,201205251100,146.458,397.2802,-5.24104477,430.0124838,600.0227,0,97.315,56.14445288,21.63
201205251100,201205251130,146.479,396.0988,-3.87818638,431.3528594,625.757,0,97.31,55.503257,21.92
201205251130,201205251200,146.5,394.3749,-5.74330437,433.5784168,663.291,0,97.305,53.6998936,22.34
201205251200,201205251230,146.521,392.367,-3.46814686,431.4221825,592.4658,0,97.3,50.17331629,22.76
201205251230,201205251300,146.542,391.0411,-2.81455275,435.656938,675.4472,0,97.285,48.69055083,23.11
201205251300,201205251330,146.562,390.6224,1.08626211,436.1289229,634.4355,0,97.235,45.88531887,23.59
201205251330,201205251400,146.583,389.0212,-2.41645437,433.5853748,619.4267,0,97.217,45.7250199,23.58
201205251400,201205251430,146.604,388.1575,-4.29935152,435.7257619,599.6086,0,97.143,39.59358434,23.94
201205251430,201205251500,146.625,389.1835,-1.04617943,432.3557619,528.2888,0,97.2,39.91418228,24.01
201205251500,201205251530,146.646,389.4751,-1.36312709,429.6045892,493.236,0,97.183,40.23478022,23.95
201205251530,201205251600,146.667,389.8005,0.77609681,425.2853748,430.412,0,97.167,37.46962301,23.84
201205251600,201205251630,146.688,-9999,-9999,422.0542239,365.349,0,-9999,37.30932404,23.87
201205251630,201205251700,146.708,392.0211,-0.14097396,416.656938,295.141,0,97.115,36.10708177,23.7
201205251700,201205251730,146.729,392.6488,0.24594061,413.0876031,222.467,0,97.106,35.10521321,23.67
201205251730,201205251800,146.75,393.9544,1.18691704,406.6686766,151.534,0,97.106,34.4239426,23.35
201205251800,201205251830,146.771,394.6555,1.25326989,401.4785252,82.464,0,97.108,36.42767971,23.1
201205251830,201205251900,146.792,395.0155,2.4579898,394.6913182,19.261,0,97.118,35.90670806,22.66
201205251900,201205251930,146.812,395.887,1.96128142,388.2272689,-35.742,0,97.114,38.39134208,21.9
201205251930,201205252000,146.833,397.1039,4.72678752,381.5059279,-70.1441,0,97.112,40.91605084,20.81
201205252000,201205252030,146.854,398.525,7.97003961,375.414591,-83.0526,0,97.043,42.23851733,19.83
201205252030,201205252100,146.875,400.4701,4.15874864,370.2775306,-83.254,0,97.154,48.2898034,19.04
201205252100,201205252130,146.896,404.7141,4.88107895,366.8670408,-81.2532,0,97.188,50.81451216,18.13
201205252130,201205252200,146.917,405.1666,2.87628645,365.3719048,-81.7577,0,97.177,49.89279309,17.5
201205252200,201205252230,146.938,401.0171,3.77423097,367.190776,-85.7298,0,97.158,48.00928021,17.71
201205252230,201205252300,146.958,404.2687,1.78846873,364.7646492,-84.7777,0,97.138,44.88345032,17.5
201205252300,201205252330,146.979,408.2209,5.52936574,357.8348836,-78.1618,0,97.13,45.44449671,16.17
201205252330,201205260000,147,409.408,13.02687771,358.2791564,-77.8855,0,97.123,60.39237555,16.03
201205260000,201205260030,147.021,417.7863,44.98855856,355.1009017,-74.6373,0,97.108,71.01218224,14.96
201205260030,201205260100,147.042,430.4176,10.59693518,349.6752517,-72.3573,0,97.102,62.2358137,13.39
201205260100,201205260130,147.062,457,8.7710209,345.9584547,-71.1082,0,97.101,59.47065648,12.19
201205260130,201205260200,147.083,484.5594,-26.28269186,342.5469334,-69.9844,0,97.1,69.40919255,10.72
201205260200,201205260230,147.104,512.461,15.57646244,339.1475131,-69.5057,0,97.055,61.9552905,9.32
201205260230,201205260300,147.125,534.7327,48.21826341,337.9161108,-69.6397,0,97.069,66.68411008,8.97
201205260300,201205260330,147.146,555.2385,-6.61764613,334.8273077,-67.6038,0,97.102,71.65337812,8.13
201205260330,201205260400,147.167,561.1533,2.39193646,333.9485532,-67.4292,0,97.131,75.70092708,8.06
201205260400,201205260430,147.188,585.7287,-28.07181274,332.9663799,-68.382,0,97.161,81.87243738,7.57
201205260430,201205260500,147.208,544.7186,-11.92877545,332.577605,-63.5152,0,97.177,79.14735491,7.3
201205260500,201205260530,147.229,511.3949,6.01195272,333.5699029,-50.7536,0,97.2,76.70279564,7.41
201205260530,201205260600,147.25,511.1025,1.47566964,341.3463577,-13.8019,0,97.21,73.21629306,8.36
201205260600,201205260630,147.271,488.5444,-6.35849958,354.5430538,39.2346,0,97.227,73.25636781,10.35
201205260630,201205260700,147.292,470.5653,-2.43518521,365.1852141,105.4252,0,97.263,69.36911781,12.15
201205260700,201205260730,147.312,437.9938,-4.20183891,377.5191117,173.9972,0,97.273,65.5620173,14.03
201205260730,201205260800,147.333,419.7304,-2.80972666,387.5958026,241.9724,0,97.273,64.60022349,15.37
201205260800,201205260830,147.354,412.3981,-2.43243183,395.2483596,312.8332,0,97.212,62.59648638,16.02
201205260830,201205260900,147.375,408.7691,-5.09553611,401.5604975,380.7446,0,97.248,59.59088071,16.85
201205260900,201205260930,147.396,407.7595,-6.49566608,409.4157012,443.3624,0,97.245,61.1938704,17.85
201205260930,201205261000,147.417,407.4893,-5.10649579,413.2188244,501.2403,0,97.241,56.06430339,18.39
201205261000,201205261030,147.438,406.3386,-5.25662851,419.0461715,551.5941,0,97.212,54.42123896,19.26
201205261030,201205261100,147.458,402.2293,-6.23032929,424.6910906,594.5507,0,97.207,46.88718743,20.45
201205261100,201205261130,147.479,400.9866,-3.29227443,428.0874441,629.6906,0,97.204,47.44823382,21.09
201205261130,201205261200,147.5,397.3519,-9.74383988,431.5799267,652.2458,0,97.202,41.356873,21.85
201205261200,201205261230,147.521,396.3911,-6.00454845,432.4283357,665.5907,0,97.199,40.99620032,22.35
201205261230,201205261300,147.542,396.0173,-2.97508696,434.8186085,662.064,0,97.174,40.15463073,22.61
201205261300,201205261330,147.562,394.9604,-4.33913325,434.8700661,652.3057,0,97.165,36.90857661,23.09
201205261330,201205261400,147.583,393.8231,-4.11778004,434.2287207,626.5841,0,97.161,38.59171579,23.38
201205261400,201205261430,147.604,392.2343,-4.46044332,433.9466829,588.4838,0,97.121,37.79022094,23.57
201205261430,201205261500,147.625,392.47,-1.82729792,431.2838674,542.5925,0,97.136,35.30558693,23.68
201205261500,201205261530,147.646,392.6053,-2.2442864,429.9977494,488.774,0,97.115,33.58237301,23.93
